Topic Area,Indicator Name,Measure,Data Year,Stratifier,Subgroup,Unit,Value,LL,UL,Flag,Comparison
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,66,%,10.5,5.9,15.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,67,%,7.1,1.8,12.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,68,%,5.6,1.9,9.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,69,%,13.2,7.3,19.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,70,%,6.3,4.2,8.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,71,%,11.2,6,16.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,72,%,10,6.3,13.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,73,%,8.4,5.4,11.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,74,%,6.8,3.9,9.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,78,%,7.8,3.9,11.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,79,%,10.2,3.9,16.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,80,%,5.4,2.2,8.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,81,%,2.9,0.6,5.2,,L
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,83,%,5.5,2.1,8.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,84,%,3.5,1.3,5.7,,L
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,85,%,11,7.5,14.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,86,%,9.5,5.6,13.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,87,%,7.4,4.8,10.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,88,%,7,4.4,9.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,89,%,8.4,4.3,12.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,90,%,6.8,3.8,9.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,91,%,7.2,3.9,10.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,92,%,7.8,4.7,10.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,94,%,6.4,3.2,9.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,95,%,10.2,6.9,13.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,96,%,6.7,2.5,10.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,97,%,9.8,5.4,14.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,98,%,8.9,5.4,12.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,99,%,5.4,2.8,8.1,,L
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,100,%,12,7.3,16.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,101,%,5.8,1.5,10.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,102,%,11.6,7.1,16.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,103,%,7.9,3.9,11.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,105,%,6,2.8,9.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,106,%,8.1,4.7,11.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,107,%,5.3,3.1,7.4,,L
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,108,%,12.1,8,16.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,109,%,11.2,6.6,15.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,110,%,5.9,2.8,9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,111,%,10.4,7.5,13.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,112,%,9.6,4.4,14.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,113,%,9.3,6.7,11.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,114,%,7.9,3.4,12.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,115,%,11.2,7.2,15.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,116,%,10.6,6.4,14.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,118,%,9.4,6.6,12.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,119,%,7.5,5.1,9.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,120,%,11.7,9,14.4,,H
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,121,%,7.8,4.7,10.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,122,%,5.3,3,7.5,,L
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,123,%,10,6.1,13.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,124,%,13.5,9.5,17.6,,H
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,125,%,7.4,4.1,10.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,126,%,6.5,4.4,8.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,128,%,7.8,5.1,10.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,129,%,11.5,7.9,15,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,130,%,6,3.4,8.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,133,%,11,6.4,15.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,134,%,9.3,5,13.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,135,%,9,5.7,12.3,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,136,%,10.8,8.1,13.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,138,%,9.7,6.7,12.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,139,%,8.8,6.1,11.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,140,%,9.9,4.7,15.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,141,%,10,7.4,12.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,142,%,9.1,6.5,11.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,143,%,7.5,4.5,10.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,144,%,9.8,7.1,12.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,145,%,8.7,5.6,11.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,146,%,9.3,6.6,12,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,147,%,10.1,6.5,13.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,148,%,9.6,6,13.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,149,%,5.4,2.2,8.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,150,%,8.1,5.2,11,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,151,%,7.8,4.9,10.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,152,%,5,1.5,8.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,153,%,6.3,3.5,9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,154,%,8.8,6.2,11.4,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,155,%,8.2,5.5,10.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,156,%,8.5,5.5,11.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,157,%,10.7,5.7,15.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,158,%,7.5,5,10,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,159,%,7,4.9,9.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,160,%,9.2,6.3,12.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,161,%,7.2,4.8,9.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,162,%,6,2.9,9.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,163,%,6.5,4.2,8.8,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,164,%,7.3,4.6,10,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,165,%,6.4,4.4,8.5,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,166,%,8.2,5.8,10.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,167,%,9.1,5.3,12.9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,168,%,7.4,3.8,11,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,169,%,7.7,4.4,11.1,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,170,%,7.8,4.3,11.2,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,171,%,6.7,4.4,9,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,172,%,8.6,4.5,12.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,173,%,9.4,6.1,12.6,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2021-2022,Neighbourhood_Number,174,%,6.3,4,8.7,,NS
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2022,Sex_of_Baby,Female,%,7.9,7.4,8.4,,CG
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2022,Sex_of_Baby,Male,%,9.1,8.6,9.6,,H
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2022,Singleton_vs_multiple,Singleton Birth,%,6.8,6.5,7.1,,CG
Reproductive_and_Infant_Health,Preterm Birth,Preterm Birth Rate,2022,Singleton_vs_multiple,Multiple Birth,%,62.2,56.7,67.6,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Overall,Toronto,%,11.6,11.2,12,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Overall,Ontario excluding Toronto,%,9,8.8,9.2,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Region_within_Ontario,Toronto,%,11.6,11.2,12,,CG
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Region_within_Ontario,Ontario excluding Toronto,%,9,8.8,9.2,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Region_within_Ontario,Highest Ontario PHU,%,12.7,12.2,13.3,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Region_within_Ontario,Lowest Ontario PHU,%,5.7,4.3,7.2,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Region_within_Ontario,GTA excluding Toronto,%,11,10.6,11.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2013,Time,2013,%,11,10.6,11.3,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2014,Time,2014,%,11.1,10.7,11.5,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2015,Time,2015,%,11,10.6,11.4,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2016,Time,2016,%,11.4,11,11.8,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2017,Time,2017,%,11.4,11,11.8,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2018,Time,2018,%,11.4,11,11.8,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019,Time,2019,%,11.5,11.1,11.9,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2020,Time,2020,%,11.4,11,11.8,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Time,2021,%,11.4,11,11.8,,
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Income_Quintile,Quintile 1,%,12.5,11.5,13.5,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Income_Quintile,Quintile 2,%,12.6,11.6,13.6,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Income_Quintile,Quintile 3,%,12,11.1,13,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Income_Quintile,Quintile 4,%,10.7,9.9,11.6,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Income_Quintile,Quintile 5,%,9.1,8.3,9.9,,CG
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,1,%,13.6,11.4,15.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,2,%,13,10.9,15.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,3,%,13.9,10,17.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,4,%,9.7,6.4,13,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,5,%,9.8,6.2,13.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,6,%,11.8,9.4,14.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,7,%,8,5.7,10.3,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,8,%,10,6.1,13.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,9,%,7,4.2,9.9,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,10,%,6.5,3,10,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,11,%,11,7.9,14.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,12,%,6.4,2.9,9.9,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,13,%,5.6,3,8.1,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,15,%,10.5,5.3,15.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,16,%,7.3,5.3,9.3,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,18,%,10.4,7.1,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,19,%,8.4,5.5,11.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,20,%,6.2,3.8,8.6,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,21,%,10.6,7.4,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,22,%,13.1,10.3,15.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,23,%,11.9,8.5,15.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,24,%,11.9,9.5,14.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,25,%,11.7,9.5,14,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,27,%,12.7,10.5,14.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,28,%,7,3.5,10.6,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,29,%,9.6,6.6,12.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,30,%,12.7,9.9,15.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,31,%,14.2,10.7,17.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,32,%,11.8,9.6,14,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,33,%,13.3,9.7,16.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,34,%,10.4,7.9,12.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,35,%,15.1,12.3,17.9,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,36,%,10.9,8.4,13.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,37,%,11.7,8.4,15,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,38,%,10.5,7.4,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,39,%,10.8,8.1,13.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,40,%,12.6,8.4,16.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,41,%,8.8,3.6,14,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,42,%,12,9.2,14.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,43,%,10.7,7.9,13.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,44,%,10,7.8,12.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,46,%,11.1,7.7,14.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,47,%,13.1,10.1,16.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,48,%,14.2,9.3,19,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,49,%,10.2,6.4,14.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,50,%,10.3,6.4,14.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,52,%,13.6,10.7,16.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,53,%,15.3,12.6,17.9,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,54,%,12.5,9.5,15.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,55,%,13,10.7,15.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,56,%,8.8,5.6,12.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,57,%,10.9,7.3,14.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,58,%,8.2,4.6,11.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,59,%,7,4.8,9.1,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,60,%,7.3,4,10.6,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,61,%,15,11.9,18.1,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,62,%,10,7.7,12.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,63,%,7.5,5.3,9.7,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,64,%,7.4,4.9,9.9,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,65,%,10.3,7.6,13,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,66,%,8.8,5.4,12.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,67,%,11.1,6,16.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,68,%,6.6,3.5,9.6,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,69,%,10.6,6.7,14.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,70,%,9.7,7.8,11.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,71,%,14.2,9.2,19.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,72,%,13.9,10.2,17.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,73,%,11.1,8.6,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,74,%,14.9,11.4,18.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,78,%,12.8,9.3,16.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,79,%,8.5,4.1,13,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,80,%,7.9,4.8,11.1,,L
